sentence,label
"Sustainability strategy ‚Äì Deutsche Bank ambition : be a leader in sustainability ‚Äì Management Board Sustainability Committee established GRI 102- 27 Deutsche Bank has long been c ommitted to sustainability and in recent years sustainability has steadily gained importance in Deutsche Bank discussions with investors , clients , and the broader public .",0
"“ If Deutsche Post DHL Group want to keep moving forward , investing in people , processes and infrastructure , Deutsche Post DHL Group have to produce a strong bottom line .",0
BRENNTAGWE plan to start implementing implementedPRACTICAL EXAMPLES in 2019 with around 90 participants annually .,1
"Along with financial support for SOS Children ’s Villages educational programs and youth facilities , Deutsche Post DHL Group focus Deutsche Post DHL Group activities on career guidance , teaching basic professional skills and providing young people with first exposure to the work environment .",1
"To develop , Deutsche Post AG promote a corporate culture based on dialogue , invest in creating a safe and healthy work environment and provide Deutsche Post AG employees with opportunities to grow and develop .",1
"Using management systems , certificates and audits , BRENNTAG SE constantly ensure compliance with the quality standards required of BRENNTAG SE and which BRENNTAG SE define BRENNTAG SE .",0
"At BRENNTAGWE various locations , BRENNTAGWE pursues lively dialogue with local residents and local authorities .",0
THE RESULTS : WHERE DOES ALLIANZ GROUP HAVE ALLIANZ GROUP GREATEST POSITIVE IMPACT?The,0
"Internal mobility plays a vital role in developing and retaining qualified , talented employees and ensuring that Deutsche Bank continues to benefit from qualified , talented employees expertise and experience .",0
"But as the business world becomes more and more digitized , the company continue to promote paperless work environments and are doing what the company can to reduce the unnecessary use of paper wherever and whenever possible .",1
"Because of is , Deutsche Post DHL Group make it a top priority to provide Deutsche Post DHL Group employees with a w orking environment that ensures our employees safety and , at the same time , helps maintain and i m prove our employees health and well being .",1
"As the first bank to offer the so- called CO 2 indicator , Deutsche Bank want to help Deutsche Bank clients identify , which day- to day activities emit CO 2 and , where possible , reduce CO 2 .",1
"To achieve centricity ‚Äì practicing relentless execution centered on customers while outperforming competition ‚Äì , ALLIANZ GROUP need to identify ALLIANZ GROUP customers ‚Äô emerging needs and adapt ALLIANZ GROUP business accordingly .",0
With Deutsche Post DHL Group corporate citizenship programs Deutsche Post DHL Group provide effective relief in the wake of natural disasters and make a lasting contribution to improving educational and employment opportunities for young people around the world ’s .,1
the Supervisory Board oversees and advises the Board of Management on managing ALLIANZ GROUP .,0
"Through various mechanisms , BRENNTAGWE obtain customer feedback for the continuous monitoring and improvement of BRENNTAGWE service quality .",0
"Furthermore , Continental A G is binding for all employees , including the Executive Board .",0
Deutsche Post DHL Group will seize upon ideas and measures over the short and long term so that Deutsche Post DHL Group build on Deutsche Post DHL Group strength as a business while solidifying Deutsche Post DHL Group role as a leader in corporate respon sibility .,1
"ALLIANZ GROUP collect feedback directly from customers using proven and tested survey tools and methodology , and take direct action based on what customers tell ALLIANZ GROUP .",0
"Allianz Global Investors has made major steps towards achieving 100 % of power for its group wide operations , with 92 % of Allianz Global Investors energy coming from renewable ¬† sources .",0
"However , BRENNTAGWE are not content to rest on BRENNTAGWE laurels .",0
"I n contrast to the global situation , turnover in E urope , where Deutsche Post DHL Group have some 327,000 e mployees , wa s comparatively low , at 8 % .",0
"For various KP Is , which we track and evaluate with the help of the HR S corecard 2015 , Deutsche Post DHL Group have defined the following management parameters and targets : KPIs and tar gets Focus ar ea KPI Target Employee engagement",0
BRENNTAG SE have also voluntarily committed to becoming carbon neutral from 2025 by offsetting unavoidable and unreducible greenhouse gas emissions resulting from BRENNTAG SE own activities .,1
Deutsche Post DHL Group work continuously to improve Deutsche Post DHL Group services so that Deutsche Post DHL Group can satisfy the full range of Deutsche Post DHL Group customers ’ needs and requirements .,1
The main focus areas of the Social Dialogue 2.0 going forward will be:1 . Working in changing times Looking at the working environment to inspire innovation and serve as a starting point for discussion around change initiatives .,0
"As specified in BRENNTAGWE sustainability objec -tives ( see page 7 ) , BRENNTAGWE will endeavour to maintain BRENNTAGWE gold status and BRENNTAGWE score over the long term .",1
"Achievements in 2015 Major achievements in 2015 were Deutsche Post DHL Group relisting in t he Dow Jones Sustainability Indices ( DJSI World , DJSI Europe ) , o nce again receiving RBP W orking Gr Bronze Class sustainability award , and with regard to environmental protection scoring the maxim um number of points in t he CD P.",0
"NFB12We aim to notify BRENNTAGWE various target groups promptly and appropriately regarding developments at BRENNTAGWE and BRENNTAGWE objectives , thus enabling its stakeholders to obtain a com -prehensive picture of BRENNTAGWE and BRENNTAGWE business activi -ties .",1
HelloFresh are a diverse group motivated by HelloFresh mission to change the way people eat – forever .,0
"In places where no data protection regulations exist at the present time , Deutsche Post DHL Group apply Deutsche Post DHL Group own Group wide wide standards .",0
The World Health Organization intends to cut the number of injuries and fatalities on roads in half by /two.fitted / zero.fitted / two.fitted / zero.fitted .,1
"Second , Deutsche Post DHL Group strive to develop alternative technologies .",1
"three divisions : Chassis & Safety , Powertrain and Interior generate around 60 % of consolidated sales .",0
"As a distributor , BRENNTAGWE plays a major role in safeguarding the seamless flow of information along the supply chain and must ensure complete product documentation .",0
Sustainability Advisory Council has an interim goal of achieving a 10 % admixture of alternative aviation fuels in Germany by the year 2025 .,1
"Deutsche Post will start testing a small series of an electric powered commercial vehicle , for our combined delivery service , which was developed with a consortium of small and mid size suppliers under the direction of RWTH Aachen University in 2013 .",0
"While worldwideBrenntag are the global market leader in chemical distribution , worldwideBrenntag aim is to go beyond this : worldwideBrenntag want to make value creation sustainable .",1
And Deutsche Post DHL Group work to ensure that the workplace is as safe and secure as possible .,1
"In this case , Brenntag AG can rely on many years of experience and expertise in relation to water treatment process engineering .",0
"As a basic principle , Executive Board aims to achieve a balanced ratio of domestic to international managers every -where .",0
"Less is more – reduce , reuse , recycle , rethinkThis so - called 4R principle encapsulates BRENNTAGWE goal : BRENNTAGWE want to reduce the amount of packaging material , re - use materials , draw on better recycling options and use new technologies and methods in terms of pack -aging .",1
Continental A G does not produce any climate harming substances in the sense of the World Resources Institute key figures .,0
"Because ALLIANZ GROUP donate below the German Bundestag reporting threshold of 50,000 Euro , ALLIANZ GROUP publish a press release outlining ALLIANZ GROUPpolitical donations .",0
"The mission of 20 of the world ‚Äôs leading industrial an d emerging countries also known as the G20 is to support 20 of the world ‚Äôs leading industrial an d emerging countries also known as the G20 with specific recommended actions , expertise and solutions .",0
Deutsche Post DHL Group have set an ambitious climate protection goal : to improve Deutsche Post DHL Group carbon efficiency by 30 % over the prior year by the year 2020 .,1
BRENNTAG SE are also on BRENNTAG SE way to centrally aligning BRENNTAG SE product portfolio and services with sustainability criteria by 2025 .,1
Deutsche Post DHL Group are planning to hold at least one training in e ach of the three DRT deployment regions in 2016 .,1
"With the usage of Allianz Property Solutions , ALLIANZ GROUP are building an increased property intelligence that will enable bettering policy pricing and underwriting in the future .",1
"Formally , DHL Express have embedded these leadership values within DHL Express culture through our Global Health & Well being Program .",0
Here Deutsche Post DHL Group rank among the top postal companies .,0
this is just one of the many measures Deutsche Post AG are taking as part of Deutsche Post AG environmental protection program GoGreen to reach Deutsche Post AG carbon efficiency target in,1
The activities and the content of the reports dra wn up by both the divisional Compliance Officers and The Electronic Industry Citizenship Coali- tion are incorporated into the quar terly update reports to BOARD OF MANAGEMENT MEMBERS as well as the annual report to the Finance and Audit Committee of the Supervisory Board .,0
"In addition , Daimler Mobility Services is a strategic investor in Via .",0
"KPMG AGapplies the legal provisions and professional pronouncements for quality assurance , in particular the Professional Code for German Public Auditors and Chartered Accountants ( in Germany ‚Äôs ) and the quality assurance standard of the German Institute of Public Auditors ( Institut der Wirtschaftspr√ºfer , IDW ) regarding quality assurance requirements in audit practice ( IDW QS 1 ) .",0
"Via the dual education and training system , BRENNTAG SE are currently training 80 apprentices to become management assistants in wholesale and foreign trade , office managers , IT experts , management assistants in operations logistics , warehouse staff , laboratory tech - nicians and process mechanics .",0
"Since then , BRENNTAG SE have col -lected information of each site ’s energy consumption on a quarterly basis .",0
How do DHL Express plan to expand high quality insurance programs ?,1
Optimizing for better cardboard and plastic recycling HelloFresh is continuously seeking ways to make it easier for HelloFresh customers to recycle packaging .,1
"Estab lished in January 2014 , the PROUT AT WORK Foundation is committed to greater recognition and equal opportunity for LGBTI em ployees in the workplace .",1
Continental AG could be unsuccessful in adequately protecting Continental AG intellectual property and technical expertise .,0
"As one of the largest employers in ermany Deutsche Post DHL Group will also offer up to 1,000 in ternships to give refugees exposure to the German working world and provide refugees w ith opportunities for integrating into the German labor market .",1
Continental AG are preparing to fully spin off the Powertrain business area with subsequent listing .,0
BRENNTAGWE is the number one in global chemical distribution and also aims to assume a leading position when it comes to sustainability .,1
"Deutsche Post see compliance as a prerequisite for business success worldwide , a perception that is shared by Deutsche Post various stake- holder groups .",0
"In particular , through the Carbon Man -agement Programme which will be implemented in 2022 , BRENNTAG SE will increasingly purchase Taxonomy - eligible services or implement measures so that we can report higher values in the future .",1
"Via has since been launched in Amsterdam , London , Berlin and Milton Keynes .",0
BRENNTAG SE aim to include and review all suppliers in an internal risk management system by 2025 at the latest .,1
Continental AG make knowledge available to everyone in Continental AG as quickly as possible and offer mutual support for enabling swift adjustment to changes within our environment . ‚Äù,1
Additionally Deutsche Bank have been acting as arranger and lender for ‚Ç¨ 143 million financing for Ministry of Economic and Finance of the Republic of C√¥te d'Ivoire to finance the construction and equipment of two new regional hospitals and five new medical units in five hospitals in Germany ‚Äôs .,0
"At a regional level , the Regional Executive Management is responsible for the issue of compliance .",0
BRENNTAGWE want to continuously improve BRENNTAGWE performance in Environmental protection and the responsible use of natural resources by setting specific targets .,1
ALLIANZ GROUP are committed to helping to deliver the 2015 Paris Climate Agreement and believe that reaching the 2015 Paris Climate Agreement goal calls for rapid decarbonization of the global economy towards net zero emission levels by ¬† 2050 .,1
BRENNTAG SE will install the solar panels at a large number of BRENNTAG SE sites worldwide so that BRENNTAG SE can meet BRENNTAG SE electricity needs in the future with BRENNTAG SE own “ green ” elec -tricity as much as possible .,1
", ALLIANZ GROUP is a strong partner of the transition to a low carbon economy and of ALLIANZ GROUP customers faced with climate risks .",0
"In terms of greenhouse gas emissions generated by BRENNTAG SE own activities , BRENNTAG SE are committed to reaching a net zero target by 2045 in accordance with the EU ’s General Data Protection Regulation ( GDPR ) .",1
NFRep 2020 : Overview of non -financial goals Please provide your bank ‚Äôs conclusion / statement if your bank ‚Äôs has fulfilled the requirements regarding Target Setting Deutsche Bank acknowledges and continues to analyze Deutsche Bank significant ( potentially ) negative impacts .,0
Deutsche Post want to shape Deutsche Post own future – not only for Deutsche Post own sake but that of Deutsche Post stakeholders .,1
Deutsche Post DHL Group take part in events held by the Employment Agency and Landschaftsverband Rheinland as part of Deutsche Post DHL Group efforts to show- case not only Deutsche Post DHL Group as an employer but also the various vocational tracks available within Deutsche Post DHL Group .,0
"Deutsche Post DHL Group want to establish a common understanding of human rights in our employee relations at all levels , and to raise awareness of human rights as a way to prevent violations .",1
Continental AG have therefore set Continental AG the target of becoming completely carbon -neutral in Continental AG operational processes and value chains by 2050 .,1
"With around 500,000 s taff members , Deutsche Post DHL Group are one of the world largest employers .",0
"In short , OUR are well on OUR way to achieving our ambitious climate protection target to improve carbon efficiency by 30 % by the year 2020 , as compared to the baseline year 2007 .",1
the Group guiding principle “ Respect & Results ” strengthens the collaboration among the Group employees and demonstrates the Group respect for human rights within the Group sphere of influence .,0
the Executive Board moni -tors and consolidates the identified risks and suitable counter -measures at the corporation level .,0
So it helps to have an outsider and have ’s why Deutsche Post DHL Group need these educators and mentors .,0
The goal of Deutsche Post DHL Group waste management solution for WASTE J D WETHERSPOON J D WETHERSPOON is two fold : to reduce costs for the customer and to minimize the customer environmental impact .,1
"As such , Deutsche Bank are implementing the measures Deutsche Bank have put in place to reach our sustainable finance target .",0
"As long term investors , Allianz Global Investors concentrate on staying close to Allianz Global Investors clients in times of accelerated change and disruption .",0
How Deutsche Post DHL Group use technology both to protect Deutsche Post DHL Group data and ensure the integrity and availability of Deutsche Post DHL Group IT systems is outlined in the “ Data security ” section .,0
"As employee engagement is such a crucial factor in achieving Deutsche Post environmental targets , Deutsche Post will be training 80 % of Deutsche Post people to become certified Deutsche Post specialists by 2025 , and actively involving 80 % of our people in Deutsche Post environmental and climate protection activities .",1
Stakeholder engagement Express maintain a constructive and critical dialogue with Express stakeholders and consider a constructive and critical dialogue with our stakeholders an important prerequisite for responsible business .,1
"The Board of Management comprises seven positions that have been occupied by six members , one of six members female , since 2015 .",0
OUR goal in the Supervisory Board is to further enhance the business performance of OUR and OUR divisions .,1
The Supervisory Board is convinced that The Supervisory Board will achieve diversity in The Supervisory Board composition in particular by fulfilling the profile of skills and expertise and meeting the targets for its composition .,0
"Furthermore , the central controlling function analyzes the key figures provided as part of this reporting process at corporation and division level in order to assess the effects of potential risks . Continental AG 2019 Integrated Sustainability Report Risk and Opportunities 71 Continental AG has set up a Compliance & Anti -Corruption Hotline to give em ployees and third parties outside the corporation the opportunity to report violations of legal regulations , the corporation fundamental values and ethical standards .",0
"Deutsche Post DHL Group are the world leading transport and logistics company , and Deutsche Post DHL Group wa nt to leverage the know how of Deutsche Post DHL Group employees in a wa y that makes a p ositive contribution to society and the environment .",1
BRENNTAG SE will continue conducting campaigns at various levels to reduce slips / trips / fall .,0
"As German law prohibits us from asking our employees whether our employees are members of labor unions , there is no record of how many of all employees in the EU are union members .",0
39 Deutsche Bank Client related matters Non Financial Report 2020 Sustainable finance The awards exemplify how Deutsche Bank are propelling sustainable finance development and facilitating the flow of capital into sustainable projects aligned with UN Action Plan on Financing Sustainable Growth and the UN SDGs .,0
"By implementing Deutsche Post wide crime prevention measures and investigating security related incidents , Deutsche Post safeguard Deutsche Post employees , the assets entrusted to Deutsche Post by Deutsche Post customers , as well as Deutsche Post tangible and intangible assets .",1
"Deutsche Post AG generate little to no waste from the maintenance of Deutsche Post AG vehicle and aircraft fleets , since the maintenance of our vehicle and aircraft fleets has been largely outsourced to manufacturers or third party maintenance service providers .",0
With committed Express promote Deutsche Post DHL Group long term growth and secure jobs worldwide .,1
"Deutsche Post DHL Group believe that influence also has a lasting , positive impact on Deutsche Post DHL Group reputation as a company .",1
"Committed to both credibility and transparency , the Group shall not mask this shortcoming by providing superficial treatment of issues for which Deutsche Post AG currently have no solutions .",0
BRENNTAG SE aim for a global coverage rate of at least 90 % at the relevant BRENNTAG SE locations .,1
"ALLIANZ GROUP works with peers , governments and the civil society to manage climate risks and ‚Äò close the protection gap ‚Äô , specifically in most vulnerable developing countries .",1
"Deutsche Post DHL Group remain totally committed to Deutsche Post DHL Group core objective of becoming Provider , Employer and Investment of Choice , while continually responding and adapting to the evolving needs of Deutsche Post DHL Group stakeholders .",1
"also governs how DHL Express deal with DHL Express business partners , investors and the public sec tor .",0
"As a signee to the initiative ’s six core Principles for Countering Corruption , Deutsche Post DHL Group commit to translating Staff costs into concrete and measureable actions .",1
"For the reporting year 2019 , BRENNTAG SE have provided information for the first time on emissions in the Scope 3 categories that are relevant for BRENNTAG SE .",0
"In addition to reducing DHL Express greenhouse gas emissions and improving energy efficiency , DHL Express are also intent on re ducing noise pollution .",1
"ESG risks are integrated via the ALLIANZ GROUP risk management policy framework that is applied to all ALLIANZ GROUP insurance business globally , whether ALLIANZ GROUP are ¬† acting as lead insurer or as part of a panel .",0
Deutsche Post DHL Group are therefore committed to working closely with Deutsche Post DHL Group stakeholders to fin d wa ys of operating that generate less noise .,1
OUR respond to violations in a systematic and thorough manner and take appropriate measures for proper clarification .,1
Deutsche Post take these aspects into account as part of Deutsche Post normal course of business .,0
"As the world , Deutsche Post want to leverage Deutsche Post core competen cies and the know how of Deutsche Post people in a way that makes a positive contribution to society and the environment .",1
"At ¬† the same time , Allianz Global Investors seek to make a positive contribution to society as a whole .",1
"Memberships and partnerships ( selected organizations ) www.dpdhl.com/member-partnerships Environment Business School for Social Responsibility ’s Clean Cargo Working Group Working toward greater sustainability in international ocean freight shipping EV 100 EV 100 aims to accelerate the transition to electric vehicles ( EVs ) and make electric transportation the new normal by 2030 German Energy Agency ’s Global Alliance Power Fuels Partner network drawn from the fields of research , sci ence , politics and society whose objective is to open up global markets for synthetic fuels based on renewable energy sources Global Logistics Emissions Council Promoting standardization of emissions recording and calculation methodologies Green Freight Asia Increasing awareness of the importance of emissions data among road transportation partners",1
ALLIANZ GROUP strives to raise environmental standards and drive decarbonization through ALLIANZ GROUP insurance and investment businesses .,1
BRENNTAG SE ensures that customers get the product fast and in time wherever customers need the product .,0
OUR Corporate Investment Policy specifies that OUR may not make a replacement purchase if the replacement is not more energy efficient than the replacement predecessor model or does not at least offer other environmental advantages .,1
"Insofar as possible , Deutsche Post AG make sure Deutsche Post AG electricity providers draw from renewable energy sources .",1
Ten year s from now – how do EMPLO YEES & WORKPLA CE 68What would you say to young people who ar e considering a car eer in logistics with Deutsche P ost DHL Gr oup expect 8Deutsche Post Deutsche Post DHL G roup to evolve ?,1
"Common understanding of human rights Deutsche Post DHL Group expect Deutsche Post DHL Group managers to act as role models – to embody Deutsche Post DHL Group leadership attributes , and adopt an open and respectful approach when dealing with our managers employees .",1
Both North America and Brenntag Latin America have support -ed the charitable organization Water For People since the beginning of THE FINANCIAL YEAR .,0
A good example is where the Supervisory Board enables effective operations with a number of temporary labor suppliers who help Deutsche Post DHL Group through operational peaks .,0
Deutsche Bank manage information security third- party risk through Deutsche Bank global vendor management program .,0
Deutsche Post are increasingly replacing conventional lighting with intelligent LED systems which reduce energy consumption by 75 % .,0
"As part of BRENNTAGWE business operations as a distributor , importer , formulator and , in certain cases , as a producer of chemicals , BRENNTAGWE is affected by Our compliance programme in many ways .",0
"And ten shareholder representatives , who are elected at the Annual General Meeting our most important stakeholder groups – our customers , employees and investors are demanding that Deutsche Post DHL Group deliver value not just in terms of service or financial gain , but also through the value Deutsche Post DHL Group generate for society overall .",1
aligning is a goal that BRENNTAG SE BRENNTAG SE can actively influence and through which BRENNTAG SE can meaningfully increase the level of sustainability in BRENNTAG SE and along the entire value chain .,1
A central goal of Deutsche Post DHL Group is to become Employer of Choice .,1
"With BRENNTAGWE corporate strategy BRENNTAGWE pursues the goal to be the preferred distributor for both specialty and industrial chemicals for BRENNTAGWE customers and suppliers and , at the same time , the industry leader in safety , growth and profitability .",1
"Allianz Global Investors works hand in hand with investment professionals , providing ESG knowledge and insights that support investment decisions by considering ESG risks and opportunities that may not have been fully priced by markets .",0
Allianz Global Investors encourage managers and employees to discuss the results within managers and employees teams and to agree on actions to address areas for improvement .,0
The data published in NFBSEPARATE NON - FINANCIAL GROUP REPORT have been compiled and pro -cessed with the greatest care .,0
Deutsche Post DHL Group aim to build on these successes and further accelerate Deutsche Post DHL Group growth .,1
", BRENNTAGWE aims to provide and enhance manage - ment skills as well as to encourage the systematic sharing and transfer of knowledge at management level .",1
Mercedes Benz Van Rental marks the ﬁrst time /five.fitted / eight.fitted www.daimler.com/sustainabilityMobility services Mobility concepts / five.fitted,0
"In addition , Deutsche Bank want to be a thought leader in the development of the sustainable finance market .",1
Deutsche Post promote inclu sion in day to day working life .,1
the engagement agreed with Deutsche Bank Aktiengesellschaft has been performed for the purposes of Deutsche Bank and a mandatory eLearning mo dule on risk awareness to all employees in the fourth quarter of 2020 is solely intended to inform Deutsche Bank as to the results of the engagement agreed with Deutsche Bank Aktiengesellschaft and must not be used for purposes other than those intended .,0
"As participation grows , Deutsche Post DHL Group will continue the tradition of 2014 as a “ flagship ” event to encourage even greater involvement . LIVING RESPONSIBILITY FUND",1
"Deutsche Post are committed to filling 25 to 30 % of all management level vacancies with women , and Deutsche Post are making good progress on filling .",1
"Additionally , Deutsche Post DHL Group entrust Deutsche Post DHL Group line managers to keep employees abreast of new developments within Deutsche Post DHL Group through regular operations or team meetings .",0
"For 2018 , Deutsche Post have set Deutsche Post the goal of increasing Our Group wide security management system rating by a further percentage point .",1
Continental A G uses a wide range of raw materials and semi finished products .,0
"To ensure and expand Deutsche Post DHL Group pioneering role in electric delivery vehicles , Deutsche Post DHL Group acquired StreetScooter GmbH on December 9 , 2014 .",0
"Allianz Global Investors know that focusing on the long term , especially at times of peak market volatility , is essential for preserving and enhancing our clients ‚Äô wealth .",0
"ALLIANZ GROUP are continuously improving the inclusion of global natural catastrophe hazard information , including climate , into underwriting decisions .",1
"To seek , Deutsche Post DHL Group have created and established the Delphi Dialog 2020 format .",0
Percentage of new suppliers that were screened using labour practices BRENNTAGWE aims to analyze 50 % of BRENNTAGWE total chemical spend ( in EUR ) with sustain -ability assessments or audits by 2020 .,1
The remuneration system for Continental AG is regularly submitted for approval at the Annual Shareholders ‚Äô Meeting .,0
the EU has committed to making ESG concerns a central part of financial services regulation ‚Äì including with the important new mandate for sustainability related disclosures in the financial services sector ( SFDR ) .,1
"To enrich the discussions on establishing a consistent taxonomy , Deutsche Bank joined the pilot project led by the United Nations Environment Programme Finance Initiative ( UNEP FI ) and the European Banking Federation to draw up guidance on the voluntary application of the UN taxonomy to core banking products . Pathways to Banking and Finance : Stakeholder engagement /Exemplary cross -section of stakeholder engagements ; Public policy and regulation 119 Deutsche Bank Appendix Non Financial Report 2020 Principles for Responsible Banking Principle 5 : Governance & Culture Deutsche Bank will implement Deutsche Bank commitment to The awards through effective governance and a culture of responsible banking .",0
Diver sity Council & or ganization Diver sity Council is chaired by the Board Member for Human Resources and includes senior executives from the central functions and the divisions .,0
"Deutsche Post DHL Group aim to expand Deutsche Post DHL Group successful parcel business in Germany and selectively export our successful parcel business in Germany to other countries , both in terms of domestic parcel delivery as well as in other eCommerce related services .",1
"Furthermore , the Board of Management intends to review the existing the UN Global Compact compen - sation system and to link variable compensation com - ponents more closely to the achievement of ESG targets in the future .",1
"HOME BUSINESS & ENVIRONMENT GOGREEN PRODUCTS & SERVICES GREEN OPTIMIZATION FORMULA E : GREEN OPTIMIZATION FOR FULLY ELECTRIC RACING SERIES FORMULA E : GREEN OPTIMIZATION FOR FULLY ELECTRIC RACING SERIES As of September 2013 , THE BOARD OF MANAGEMENT : LEADERSHIP & DECISION- MAKING PWC is the official logistics partner of the new FIA Formula E Championship .",0
"De - pending on their performance , BRENNTAG SE requests that their take corrective measures ( corrective action plan ) or BRENNTAG SE arranges a supplementary audit .",0
"In addition , Deutsche Bank have a global policy in place to ensure that Deutsche Bank communications with supervisory authorities are consistent .",0
Deutsche Bank focus on building strong and lasting relati onships with Our clients .,1
the Supervisory Board remains committed to increasing the representation of women in leadership positions .,1
ORGANIZA TION & STRA TEGY are also committed to reducing the amount of packaging materials used in o ur operations and are working closely with experts and Deutsche Post DHL Group customers to do so .,1
Allianz Global Investors want to create an environment which encourages and supports everyone to develop the skills and knowledge everyone need to be successful in everyone current roles and to prepare for potential future roles .,0
"Furthermore , ALLIANZ GROUP are in on going dialogues with policy makers , NGOs and academia on key economic , governmental , environmental and societal issues , including climate change to find and contribute to solutions for a sustainable tomorrow .",0
"For is among others , OUR have created a framework to address the safety of our employees and to promote the health and safety of our employees on behalf of OUR , OUR new “ Health , Safety & Well being ” strategy .",1
Deutsche Post strive to offer reasonable and competitive compensation packages in all of the markets Deutsche Post serve .,1
It is for consolidated Deutsche Post have discontinued consolidated .,0
"Last but not least , Deutsche Post initiate Group wide measures to pro mote health awareness and healthy lifestyles .",1
"Nevertheless , for jobs involving strenuous physical activity , Deutsche Post DHL Group do receive more applications from men than from women .",0
"Deutsche Post recommend implementing such improvement processes in other areas of CR reporting as well , particularly in order to fulfill increasing reporting requirements .",0
For reviewed Continental AG do not conduct any audits specifically related to Corruptionrelated issues .,0
"rules of procedure that lay down the fundamental principles of its internal structure , management and cooperation within the Board of Management will continue in 2014 with the aim of delivering value for Deutsche Post DHL Group employees and the business .",1
In Germany as well as in o ther markets w ORGANIZA TION & STRA TEGY provide domestic parcel services and continue to expand ORGANIZA TION & STRA TEGY offers for shipping parcels and merchandise across national borders .,0
• Deutsche Post DHL Group perform annual audits to verify compli- ance with our Supplier Code of Conduct and locally applicable requirements .,0
Replace at least another 15 % of the Group remaining air fleet ( baseline year 2009 ) with more fuel efficient models by the end of 2015.2015 Please see page 56 for details on the Group progress in this area .,1
Material individual risk s for Continental AG are identified from all the reported r sisks based on the probability of occurrence and the amount of damage that would be caused in the period under consideration .,0
"This way , Deutsche Post continue to benefit from our older employees valuable knowledge and experience , but also make sure our older employees can enter retirement as strong and healthy as possible .",1
"To aid decision making for key career paths within DHL Express , DHL Express provide so called Learning & Development Planning Guides .",0
Audit Firm ’ s Independence and Quality Contr ol Audit Firm have complied with the German professional provisions regarding independence as well as other ethical requirements . Audit Firm applies the national legal requirements and professional standards – in particular the Professional Code for German Public Auditors and German Chartered Auditors ( “ Berufssatzung für W irtschaftsprüfer und vereidigte Buchprüfer “ : “ BS WP / vB P ” ) as well as the joint opinion of the Wirtschaftsprüferkammer ( Chamber of German Public Auditors ; WP K ) and the Institut der Wirtschaftsprüfer ( Institute of Public Auditors in Germany ; IDW ): Requirements to quality control for audit firms ( “ Gemeinsamen Stellungnahme der WP K un d des IDW : Anforderungen an die Qualitätssicherung in d er Wirtschaftsprüferpraxis ” : “ VO 1/2006 ” ) –,0
"In addition to event type formats , such as staff meetings and video con ferences , DHL Express place great importance on one to one talks .",0
"As the market leader in chemical distribution , BRENNTAG SE believe BRENNTAG SE have a responsibility to reduce negative effects with regard to the non - financial aspects within the supply chain and to strengthen positive effects .",1
Deutsche Post Group program GoHelp prepares air ports in disaster prone regions for a future disaster response .,1
Deutsche Bank want to understand the expectations and c oncerns of various groups and recognize the positive and potentially negative impact of Deutsche Bank business activities .,1
"Deutsche Post DHL Group confer regularly with suppliers who possess competencies that are of strategic importance for our current or future business , exchanging ideas and information about current developments , and collaborate on projects focused on driving innovation and developing new business models .",0
"With a strong belief in the necessity of collaboration , Allianz Global Investors are using Allianz Global Investors membership of the Climate Action 100 + initiative , pressing the largest corporate greenhouse gas emitters to act .",0
"However , because of the sensitive nature of performance indicators ( KP Is ) and target objectives , Deutsche Post DHL Group do not report on performance indicators ( KP Is ) and target objectives externally .",0
"Through innovation Deutsche Post en hance Deutsche Post competitiveness and future success , while creating added value for Deutsche Post customers .",1
"As an early step , ALLIANZ GROUP has not financed coal based business models since 2015 .",0
"Together with Deutsche Post DHL Group stakeholders Deutsche Post DHL Group have identified four material issues for Deutsche Post DHL Group , which also form the framework of this chapter : 55 MULTI YEAR OVERVIEW RESILIENCE & INTEGRITY SOCIETY",0
"In THE GENERATIONS PACT , the contributions Deutsche Post DHL Group make to environmental protection and society also enhance the success of Deutsche Post DHL Group business .",0
Continental AG define risk as the possibility of internal or external events occurring that can have a negative influence on the attainment of Continental AG strategic and o perational targets .,0
"changing also enable Deutsche Post AG to open up new markets and business opportunities , help Deutsche Post AG customers achieve our customers own environmental goals and as a result , ensure that Deutsche Post AG is perceived as an environmentally conscious company .",1
All of the members of the Daimler Board of Management support we Diversity Statement and Statement advocate the realization of its principles : – Promoting diversity .,1
"A further pillar of Continental A G is an electronic learning program on compliance and Continental A G Code of Conduct , which is currently available in twelve lan guages .",0
Allianz Global Investors have achieved gender parity in Executive Committee .,0
BRENNTAG SE will continue to systematically increase the target of reducing the number of spillages with volumes exceeding 200 litres by 15 % in comparison to 2020 from 2021 in 2022 and onwards to 2025 .,1
"is ’s why DHL Express keep our staff and DHL Express social partners up to date , ask- ing our staff to participate in the development and to test the outcome .",0
Deutsche P ost DHL Gr oup Corpor ate Responsibility Report 2015 EMPLO YEES & WORKPLA CE 5680%of employees will be certified experts by 2020Turning employees into experts Deutsche Post DHL Group wa nt to deliver first class service and be Deutsche Post DHL Group customers ’ Provider of Choice .,1
"Deutsche Post DHL Group are currently collaborating with Deutsche Post DHL Group major customers , suppliers and industry peers to develop a framework for harmonizing emissions calculation methodologies worldwide .",1
"‚Äì With our community initiatives , Deutsche Bank aim to make a positive impact on two million lives by 2025 .",1
"At Deutsche Post DHL Group , Deutsche Post DHL Group provide healthy work environments and promote a good work life balance .",1
